0.123323	-0.17678	0.216055	-0.734456	-7.51101	-0.0996651	373.646	ı	Ô	ı
-0.149144	0.219457	-0.17082	4.18524	1.05422	0.455963	343.296	’	ﬂ	˚
-0.0926386	0.110539	0.282537	13.4517	0.136382	-6.96377	573.401	∏	Œ	ˇ
-0.316191	0.107621	0.00819142	-1.42635	-13.5287	2.11882	598.348	ˇ	‚	«
-0.257616	-0.00471544	0.228005	-1.46194	11.5087	-10.9181	459.226	ˇ	Ú	Ô
0.307637	0.0363103	-0.167377	1.78387	-9.51841	4.82121	464.123	º	—	ˇ
0.135177	-0.0454093	0.326547	-10.6915	-5.28465	23.5026	346.1	ˇ	¶	Q
-0.212708	-0.305606	-0.0139102	-9.99216	8.51058	-4.24652	316.302	ˇ	 	ï
0.137265	0.351334	0.0213062	4.49527	1.82286	-27.0748	274.64	ˇ	¨	]
0.290589	-0.242615	0.00664229	-4.73182	6.36185	-16.6186	160.514	ˇ	Ÿ	¥
0.364322	-0.200264	0.0210612	17.7559	5.26167	7.16794	389.015	ˇ	È	ÿ
0.319132	-0.161715	0.275982	4.89129	3.12657	-17.4294	294.245	¬	‘	ˇ
-0.0118438	0.185899	-0.430677	-6.61457	-10.41	9.70663	102.862	ˇ	‹	π
-0.228121	-0.421089	0.268085	10.2499	-8.50368	-7.8728	548.381	ˇ	Á	‘
-0.499645	0.250374	0.0702859	12.7552	-6.48299	-1.16189	350.282	Ø	…	ˇ
-0.389514	0.0611517	0.408292	-2.0576	2.0659	16.8791	291.966	ˇ	¶	Q
-0.145075	0.261837	0.50309	8.75237	4.00407	-6.39323	419.472	ˇ	‘	®
-0.447073	0.0858531	-0.369957	-7.22366	4.25144	-4.06267	299.24	ˇ	‚	…
0.491365	-0.125486	0.31743	11.1432	-11.0262	-5.39108	168.428	ˇ	Ë	◊
0.340792	-0.322323	0.428334	7.42163	-13.5297	-4.75921	295.392	ˇ	©	W
-0.307838	0.571061	-0.0130287	-2.70436	19.2947	1.77805	173.599	ˇ	—	¢
0.608137	-0.0805633	-0.217856	-22.5321	-5.64371	-10.8145	467.213	ˇ	Ó	Ê
0.134803	-0.0261156	0.656488	-10.7079	9.04512	-11.3609	447.526	ƒ	÷	ˇ
0.442976	-0.501633	-0.133886	13.4189	-0.0282041	-12.2906	395.609	ˇ	¡	É
-0.668257	0.110667	0.124674	-10.688	7.66078	-4.79088	185.861	ƒ	÷	ˇ
0.0296906	-0.466864	-0.519278	-5.42371	-8.17651	-1.85359	310.511	ˇ	⁄	µ
0.176954	0.480894	-0.479136	3.01633	0.483738	16.5915	181.508	ˇ		Í
-0.0976331	0.635085	-0.290344	-4.82173	-17.2386	0.922896	395.54	ˇ	Ø	a
-0.390552	-0.0407173	0.586947	-19.1706	2.54412	-2.61555	362.135	ˇ	∏	s
0.287569	0.276862	0.628814	8.23277	14.2277	1.91356	151.247	ˇ	∞	e
0.0502419	-0.600625	0.452324	-9.95825	-11.9925	1.01199	590.877	ˇ	±	e
0.404563	-0.400259	-0.495437	-16.3449	-0.431833	1.94109	336.572	”	ﬁ	¸
-0.126087	0.594338	-0.470703	-12.6258	13.1995	3.26559	358.899	ˇ	¶	Q
-0.299024	0.226268	-0.723223	-18.976	1.62815	5.34069	520.304	˝	Û	Û
-0.139762	-0.695163	-0.423612	-3.42207	3.13098	-1.9658	559.288	∏	œ	ˇ
0.504595	0.6432	-0.164814	-10.2724	-0.23741	3.00201	573.046	ˇ	¶	Q
-0.206948	0.300151	0.758445	2.94104	4.17077	2.62697	372.608	ˇ	‰	Œ
-0.300448	-0.497992	0.613688	-11.3411	6.33417	-5.26591	297.796	¡	‘	ˇ
-0.464188	0.704998	-0.130175	-10.9814	9.25099	-4.39981	493.281	ˇ	Û	Ú
0.4184	-0.497895	-0.558767	-17.2793	-9.88131	4.86774	298.681	ˇ	Ó	Â
-0.375388	-0.436584	0.639955	8.43542	6.0011	-3.57914	229.354	ˇ	¶	Q
0.178371	0.341082	0.778303	4.37339	-1.24292	-11.2305	173.687	ˇ	¶	Q
-0.587033	-0.25473	0.591899	17.923	-2.45887	-2.5471	344.997	ˇ	∂	o
0.391372	0.166604	-0.763831	-3.99597	-1.98102	1.14412	494.942	ˇ	µ	n
-0.0275493	-0.0968179	0.873599	-11.5355	6.19085	-10.8609	379.068	ˇ	Õ	ö
0.114504	0.765413	0.480396	17.0025	-0.283688	-7.0591	149.939	÷	ﬂ	˚
-0.695753	0.432948	-0.39847	3.36989	9.17394	-17.3892	394.762	ˇ	Œ	ú
-0.162715	-0.827684	0.351395	-13.6954	9.70219	0.603077	371.457	ˇ	Ô	È
0.0350452	0.910084	0.182422	-0.615036	-2.5081	9.85096	533.668	ˇ	¶	Q
-0.578925	-0.596017	-0.41588	0.50836	3.80328	-1.7441	205.289	Ì	Î	ˆ
-0.441113	0.10614	0.810919	12.296	-2.67036	10.2119	143.502	ˇ	¶	Q
-0.565493	0.691942	0.354349	5.61331	-6.63468	11.9345	172.898	ˇ	¶	Q
-0.12377	-0.851698	-0.443396	12.2245	-5.05066	-17.7016	374.425	ˇ	≈	ã
0.755313	-0.606321	-0.00918866	-11.3675	5.29685	-7.43343	318.209	ˇ	„	À
0.324571	-0.92768	-0.0612945	-7.68821	8.86293	-8.77214	387.806	ˇ	ß	T
0.940625	-0.280365	0.129987	11.0452	4.19997	-4.30179	507.54	ˇ	Î	ﬂ
-0.807862	-0.538326	-0.20657	3.61678	-6.52466	16.0251	255.045	ˇ	‹	∫
0.0971844	0.988864	0.0456759	-0.913072	1.30308	6.30211	513.289	Ω	—	ˇ
0.110812	0.990208	-0.0805333	16.0383	1.13152	-14.4055	138.452	ˇ	Æ	`
0.100461	-0.254529	-0.961674	-1.91649	-16.9008	6.88557	354.422	ˇ	¶	Q
0.199619	0.806949	0.566347	11.1849	-2.59349	-10.0508	475.416	ˇ	Ú	Ô
0.0477862	0.0783384	-1.00272	-5.66013	10.0143	-8.33029	283.325	ˇ	¶	Q
-0.404557	0.131433	0.924867	-5.9216	4.70902	-4.42416	120.947	ˇ	≥	i
0.389126	0.031433	0.947655	-5.79776	-2.368	6.30849	295.954	ˇ	·	«
-0.231804	0.969029	0.316369	-7.13799	14.4894	-6.63744	475.356	ˇ	¶	Q
-1.03933	-0.178086	-0.112408	-9.0397	1.10305	-5.15917	442.806	ˇ	Í	‹
-0.336038	0.991932	-0.184974	-8.65329	11.24	-6.8876	107.665	ˇ	‹	π
0.630312	-0.814586	0.277252	-16.3409	3.54813	-0.729416	141.606	ˇ	Î	ﬁ
0.0778355	0.633325	0.866032	1.43237	0.948344	0.694943	525.928	»	ÿ	˛
0.672478	-0.382773	-0.759473	-10.9914	8.54414	3.5638	338.507	ˇ	¶	Q
-0.615811	-0.324882	0.857027	8.13548	-1.41728	17.4587	215.182	ˇ	¶	Q
0.629957	-0.457419	0.783588	5.99173	4.95969	-26.6534	352.266	ˇ	Ø	a
0.836568	0.026804	-0.727229	-10.1719	-8.27935	6.29706	255.424	¥	Ã	ˇ
-1.04037	0.384719	0.0312826	-2.21892	-5.02381	2.30538	225.426	ˇ	Ÿ	≥
-0.0439474	-0.845898	-0.719664	-18.0528	-13.5869	-0.175925	421.142	ˇ	◊	Æ
-0.935419	0.484024	0.382844	4.81752	2.75303	-0.0092516	263.239	ˇ	∑	q
-0.237613	1.0835	-0.161949	-8.96393	-7.81831	2.34558	116.206	Ô	Ï	ˆ
-0.516276	0.332785	0.938165	-10.4166	3.83661	0.755472	232.637	ˇ	®	V
1.06231	-0.371644	-0.164557	11.4179	-9.70707	-13.7172	543.148	µ	Õ	ˇ
0.752015	-0.853542	0.0321046	3.05873	11.2713	-3.54997	334.195	–	‹	¸
0.533215	-0.883076	-0.494427	-11.7971	-6.88446	3.36528	356.074	≥	À	ˇ
-0.274275	-0.0211252	1.11058	6.24517	12.6447	-12.287	327.497	◊	‡	˚
-0.209779	-0.758563	-0.832469	-7.0708	1.1503	16.441	550.334	ˇ	«	é
0.580243	-0.928468	0.394124	-7.70611	2.50337	-6.72789	119.246	ˇ	Æ	`
0.00802622	-0.0320507	1.17282	-8.61488	1.26115	-3.8207	491.377	ˇ	Ê	”
1.17254	0.0499137	-0.0719733	-1.83816	-3.31885	-6.04319	326.391	ˇ	©	X
1.04464	0.119327	-0.529686	-1.89524	-3.00891	-8.31533	558.275	ˇ	›	Ω
-0.215049	-0.771339	-0.870692	6.29192	-3.06937	4.8114	431.773	˙	Ò	Û
0.710232	-0.913789	0.268071	-15.2548	12.7618	-1.15937	575.591	ˇ	ƒ	â
0.826033	0.751213	0.416266	-0.595075	-1.12225	-10.556	219.737	ˇ	Ó	‰
-0.443767	0.804691	-0.762904	15.8113	-2.49752	5.52561	474.793	ˇ	¶	Q
0.528875	-1.00573	-0.380947	-4.74084	14.902	3.17493	289.46	ˇ	Á	‘
-0.625675	-0.889813	0.514535	-18.2254	3.88334	7.11805	221.756	ˇ	€	∏
-0.562832	0.679009	0.821772	11.5699	-16.3828	-0.408303	115.468	‰	Ê	¯
1.20031	0.121571	0.0919442	5.2498	5.94182	-14.2822	280.496	ˇ	¶	Q
-0.112546	0.595931	1.05062	12.0762	15.8412	9.04054	594.542	ˇ	…	ì
-0.480735	1.08298	0.262828	-12.3805	1.15536	16.5788	293.881	ˇ	¶	Q
-1.0336	-0.0855873	-0.642406	11.2083	1.04761	-0.0661781	593.718	÷	ﬂ	˚
-0.232665	0.353583	-1.14845	-1.88689	17.6748	2.93116	230.729	“	›	¸
-0.70088	0.487405	0.88383	8.30346	1.58338	4.2419	570.603	ˇ	∂	o
-0.737487	-0.869008	-0.48618	19.2953	6.93443	17.3022	129.273	¿	”	ˇ
0.250254	-0.153596	1.21479	4.84473	0.703094	-11.095	139.323	ˇ	 	î
0.485532	-0.429482	1.06953	6.67509	-19.4002	2.83419	270.52	ˇ	Ø	b
0.692472	-0.516652	0.908161	-4.53154	-13.5964	1.70413	580.479	ˇ	Ò	Ì
-0.238887	-0.14776	1.23044	-7.22375	-6.8199	-13.3655	282.341	Í	È	˜
-0.254081	1.22123	-0.21872	6.28002	-9.7134	8.3337	450.61	ƒ	÷	ˇ
-0.351043	0.0152705	-1.22408	11.6894	12.5331	12.1231	463.483	„	Ê	¯
1.23895	-0.238416	0.228976	5.45543	-3.19532	-7.3702	466.095	≤	À	ˇ
0.624313	-1.08649	0.276801	6.71033	10.9096	-16.0637	161.67	ˇ	·	∆
-0.408939	-1.2183	0.047498	-3.25093	-5.25899	-5.68028	529.918	ˇ	»	ê
-0.920588	-0.00924049	0.90138	-2.18543	10.2967	-11.8171	214.754	ˇ	¶	Q
-1.242	-0.217136	-0.290723	2.64385	-4.75384	-0.20594	252.138	ˇ	©	X
-0.362177	-0.406299	-1.20858	-9.51201	-5.38997	4.12323	549.647	∆	◊	ˇ
-0.461184	1.0012	-0.756025	-1.31474	-4.09791	9.87504	464.942	ˇ	±	f
-1.03571	0.444296	-0.721049	-12.5084	6.57037	-8.31812	492.78	ˇ	ﬁ	æ
-1.33263	0.000193548	0.141305	-9.19445	-0.98166	-15.2989	348.027	“	›	¸
0.814646	-0.45357	0.982657	-5.99985	-11.368	2.09413	569.718	ˇ	¶	Q
-1.05923	-0.548426	0.656867	-6.65532	2.44805	9.5272	267.888	ˇ	Ÿ	≥
1.08959	0.766849	-0.33556	11.0713	-2.44107	-11.1857	330.909	Ë	Ë	˜
-1.05922	0.603692	-0.635478	6.73463	0.0207729	-3.32767	333.614	ª	–	ˇ
-0.402943	-0.238464	1.29377	-14.9214	8.31347	-10.6006	422.807	ˇ	›	º
-0.946784	-0.722386	0.68914	0.273451	4.57669	-4.89324	252.04	ˇ	”	ß
-0.0496889	1.3018	0.449241	-4.2455	15.1724	2.90452	165.632	 	Ÿ	˛
-0.715929	-1.02271	0.600537	-5.80152	-7.7457	5.8859	575.841	ˇ	Ë	ÿ
-0.9019	-0.242345	1.03001	-16.2116	1.16046	-3.92572	295.993	ˇ		Í
1.25337	-0.421848	0.451183	-0.110185	12.4167	4.05808	563.76	ˇ	’	™
-1.00525	0.885197	0.436123	3.23464	-7.58161	-4.86555	535.779	ˇ	Â	œ
0.0195573	-0.524431	1.3228	-1.07637	1.99219	-14.0878	298.764	ˇ	¶	Q
-0.613819	1.20971	-0.451394	6.86107	-11.3288	2.80351	312.292	˘	Ò	Ù
1.04808	0.804806	-0.576977	13.2371	3.29032	3.79105	519.059	¿	‘	ˇ
-0.804949	0.731375	0.950002	-14.6118	-3.48253	-2.08821	523.126	ˇ	÷	¨
-1.05672	-0.844564	0.5389	0.19383	6.25147	-11.0944	433.691	∂	Õ	ˇ
0.584023	1.33496	0.0109531	-3.98809	7.11999	-15.1403	414.637	±	 	ˇ
0.0178798	-1.45867	-0.0636147	9.37505	-4.73167	15.4291	491.966	ˇ	´	Z
-0.1129	-0.331556	1.41917	-4.97655	7.05232	7.38851	363.147	Ø	…	ˇ
-0.339573	0.684003	-1.24851	-3.02646	-1.31854	-5.61012	550.543	ˇ	¶	Q
0.417352	1.32704	0.469133	0.409358	6.9083	18.9343	444.701	ˇ	Î	ﬁ
1.29456	0.654356	0.250918	10.1345	-0.675691	13.0506	126.587	¬	‘	ˇ
1.04674	-1.00445	-0.26528	-3.83308	4.43122	-10.7305	246.177	ˇ	Î	ﬂ
0.348056	-0.0168896	1.43399	-3.04325	2.41304	-8.56788	584.005	ˇ	⁄	µ
-0.0830904	-0.562147	1.36445	8.6911	7.21524	-10.0355	293.89	·	Â	˘
1.07427	-0.848568	-0.558671	-0.452649	-1.37389	6.63991	438.633	ˇ	Â	œ
0.612276	-0.412224	-1.2815	10.465	3.58953	8.73345	372.293	ˇ	¶	Q
-1.40353	-0.444902	-0.189576	-19.0983	5.346	-7.76282	370.05	ˇ	Î	›
0.945671	-1.14477	-0.0769892	-8.09299	0.672137	-12.7577	224.049	⁄	·	˙
1.18956	0.83954	-0.302818	-3.44393	-14.6971	-8.46045	423.461	ø	”	ˇ
1.37792	0.114754	-0.551657	15.7613	10.2501	-3.09633	482.1	ˇ	¨	]
1.04239	-1.01772	0.306948	1.76866	-15.5475	-0.455871	256.57	ˇ	∏	r
-1.01471	0.951317	0.531526	3.09877	-4.30561	6.90887	440.844	ˇ	¡	Ñ
-0.773961	1.12771	0.590346	7.40094	-10.763	-0.893656	180.185	ˇ	ﬁ	ø
-0.145876	-1.20979	0.85966	15.496	-6.517	-16.8097	175.233	æ	“	˛
-0.991527	0.292961	-1.07619	2.88104	2.35552	7.92846	259.733	”	ﬁ	¸
0.493002	-1.35405	-0.398883	4.17724	10.9513	4.89869	449.692	ˇ	œ	ü
0.337151	-0.628305	1.32457	-13.6363	-14.316	14.5288	356.586	ˇ	¶	Q
1.16101	-0.319905	-0.902078	-0.0748222	17.5732	-7.26528	403.587	ˇ	Û	
0.518315	1.37904	0.306288	7.41042	-10.579	-8.20616	258.718	ı	Ô	Ù
-0.396596	-1.18162	0.848166	10.5595	-3.01235	-0.518243	167.468	ˇ	Í	‹
-1.24894	-0.134732	-0.849315	3.95882	12.4305	7.97338	286.059	∫	–	ˇ
-0.820869	-0.868707	0.945632	-18.4351	3.46768	-2.07618	349.319	ﬁ	„	˘
1.49173	-0.301893	0.0941286	18.5061	4.50775	10.8203	364.924	ˇ	¶	Q
0.20517	-1.40029	-0.59728	1.05728	-17.6518	-4.84514	311.066	ˇ	Ò	Ì
0.938594	0.966458	-0.7505	-3.61337	-6.86906	17.3736	191.868	ˇ	Ë	◊
0.180471	-0.633248	1.39656	9.82336	-17.4634	11.8131	352.484	ˇ	◊	Æ
-0.689935	-0.87452	-1.07633	-3.24459	-4.10877	6.64975	125.257	ˇ	Ô	Ë
-0.91873	1.24358	0.12364	-2.69977	-9.35867	-8.78027	303.516	ˇ	¶	Q
0.0429286	1.55273	-0.167956	-3.83275	14.5118	10.2889	117.516	ˇ	Î	ﬁ
-0.370809	-1.50655	0.217004	5.50145	3.57673	-20.3717	458.874	€	‚	˙
-0.352636	-0.899333	1.23486	-11.0046	7.68098	16.9024	347.157	ˇ	Á	’
0.466472	-0.604295	1.37054	-10.5484	2.97013	17.6291	435.751	ˇ	ﬁ	ø
-0.797247	-0.849062	1.07032	-16.375	5.40848	-1.69102	424.643	º	—	ˇ
-1.16954	-0.728392	0.800123	-6.11776	1.53428	1.12336	298.939	Œ	€	˝
1.01947	0.862696	-0.874951	6.93763	-10.1567	-10.3561	330.563	ø	”	ˇ
0.440866	0.454194	1.46594	15.777	-4.85076	-6.49314	247.279	ˇ	Õ	ö
-1.39758	0.0629192	0.770959	12.2645	7.62151	-0.440081	522.609	ˇ	Ê	—
1.08934	-0.924687	0.715317	-2.05454	-1.09935	-4.1793	232.226	¥	Ã	ˇ
1.15703	0.695713	0.857684	10.7401	-13.009	-9.22138	481.021	ˇ	¶	Q
-1.36472	-0.824592	0.127086	19.5022	3.00393	4.0623	449.822	ˇ	‘	®
-0.297632	0.34383	-1.53775	5.84882	4.60555	-9.37907	386.312	ˇ	Â	œ
-1.02679	0.113883	1.22751	18.704	-4.49239	1.75159	352.176	ˇ	‰	Õ
1.53066	0.312627	-0.367512	-3.61527	2.65229	-6.50083	221.659	ˇ	™	Y
-1.04665	0.824399	0.901172	-5.61882	-11.1816	1.75189	322.152	ˇ	È	Ÿ
-1.00134	0.0219087	-1.26096	11.0378	0.00461238	-1.82285	100.823	ˇ	ƒ	â
-1.24991	-0.903335	0.472275	-13.8423	-1.83565	-13.196	485.785	ˇ	Œ	ú
-0.122113	1.38751	-0.821383	-3.99595	8.61685	6.03596	197.998	ˇ	”	¶
0.983133	-0.665802	1.10084	1.28613	-0.263002	-14.8479	475.051	ˇ	µ	m
0.968907	-0.402436	1.23453	-8.09289	-1.55184	-3.84846	447.213	ƒ	÷	ˇ
-0.321291	1.44851	-0.651063	-12.8974	-4.6006	1.93051	575.136	∏	Œ	ˇ
0.167299	-0.390145	1.56567	-8.93099	-7.43058	3.79138	518.959	ƒ	÷	ˇ
0.691312	-1.24286	-0.786407	0.221896	3.01525	0.0766165	169.548	ˇ	Ï	‡
1.15289	-1.05921	-0.436427	-8.90913	-8.39652	3.0866	319.397	ˇ	¡	Ñ
-1.01913	-1.24108	0.267013	-8.86093	-2.38374	-5.60397	407.98	ˇ	Ÿ	¥
1.5101	0.226176	-0.568873	2.13416	-8.03154	2.25708	262.795	ˇ	„	 
-0.955571	1.12874	0.684911	-17.8868	10.8108	-1.59904	229.437	æ	“	ˇ
0.934303	1.08277	-0.786095	9.77835	-3.17727	-2.96551	485.593	ˇ	«	é
-1.50948	-0.619667	-0.0959345	-14.669	-5.56897	7.04697	550.735	ˇ	≤	h
0.984551	-0.218837	1.28718	5.7288	-1.15774	5.28366	148.373	ˇ	¶	Q
0.413688	1.29636	-0.911468	-14.5287	-12.4842	-2.17256	544.799	µ	Ã	ˇ
0.0842761	-0.407538	1.58478	3.97684	2.12134	-5.33381	134.802	ˇ	¶	R
1.55841	0.282299	0.440017	4.16661	-15.9967	-8.09511	423.948	ˇ	≥	i
0.521431	-1.47597	0.50666	3.88995	9.17966	-17.0821	511.569	ˇ	Æ	a
-1.53184	-0.468338	-0.390308	-2.42925	-10.2202	-6.24145	545.453	ˇ	⁄	∂
1.16392	-1.16507	-0.0966562	-4.25856	11.5659	3.70922	204.134	ˇ	Û	Ú
-0.612899	0.936989	-1.21213	1.06182	-16.9301	8.66784	483.385	ˇ	¨	\
-0.740482	0.215571	-1.46315	16.9685	3.23887	3.31838	381.022	ˇ	Ó	Ê
0.0248027	1.64503	-0.178301	-1.76842	10.0737	-0.707403	344.624	ˇ	…	ì
-0.0900028	-1.29894	1.02661	8.1709	-2.74915	-1.87242	294.813	ˇ	¶	Q
-0.73128	-0.149224	-1.4842	12.3023	3.75658	9.88506	340.279	π	œ	ˇ
-1.15264	0.685939	0.987135	-2.97003	-12.8941	-5.40926	455.176	ˇ	⁄	µ
-0.60346	0.870722	-1.29229	16.8482	3.57603	2.09295	286.85	ˇ	¶	Q
1.2404	-1.06211	0.366034	-3.49136	14.5345	-4.88422	198.849	›	„	˙
0.214048	1.29986	-1.03435	16.9352	-2.80367	4.90116	511.306	˘	Ò	Ù
1.01919	-1.2326	-0.510812	12.5984	12.3422	-9.08436	307.333	ˇ	¶	Q
0.373505	1.47263	-0.719985	-6.3644	1.10944	3.08247	274.415	˜		Ù
-0.163073	1.22642	1.15426	-20.5536	-7.57559	-6.32653	149.573	ˇ	À	ñ
-1.45348	0.142401	0.862712	-9.81381	-5.73623	-16.6247	412.182	ˇ	¶	Q
-0.260489	-0.650999	-1.54776	-6.3791	-7.10948	6.02775	181.954	Ã	⁄	˝
0.0350768	-1.53888	-0.723487	-8.00757	4.37962	5.09645	260.433	ˇ	»	ê
0.3958	-1.35531	0.951585	5.11318	5.01844	-6.67966	317.062	˚	Ú	Û
-1.13166	0.245095	-1.25115	-15.9954	0.428358	2.08905	565.703	ˇ	œ	ü
1.13558	0.0675073	-1.27085	9.60659	-13.1375	-8.33821	442.278	ˇ	Á	‘
-1.0974	-1.3136	0.00155578	-3.38998	4.78875	7.15175	536.856	ˇ	Ú	Ó
0.403692	-1.00075	1.33115	-3.74926	-11.1931	2.72636	500.552	‹	‚	˙
0.413553	-1.3915	0.915735	-2.82335	-3.84905	0.142191	465.268	Ø	…	ˇ
1.6685	0.399367	0.110453	-11.4419	9.95297	4.79923	295.225	Ú	Ì	ı
0.730058	0.172984	1.54738	-19.9133	14.7787	12.4284	414.91	Ω	—	ˇ
1.06791	0.458485	1.27	-1.95242	7.52944	13.4021	552.005	ˇ	Ô	Ë
0.627516	1.12111	1.14588	-3.66742	-5.28747	6.97977	273.356	⁄	·	˙
0.256201	-1.69105	-0.212823	5.17508	-14.0684	-2.04994	415.792	ˇ	€	∏
1.20856	0.922916	-0.815953	-12.6413	-0.374989	6.83054	558.119	ˇ	⁄	∂
-0.780297	0.640629	1.414	-7.00178	1.69923	12.5598	282.847	ˇ	‚	…
-0.593856	-1.63253	-0.0420278	-7.89255	12.9252	-11.0395	431.029	ˇ	¶	Q
0.484529	1.44195	0.84077	1.67835	-20.2518	-7.3668	276.315	ˇ	¶	Q
-0.995763	1.42612	0.0768435	-8.99756	7.33044	-7.28619	562.685	ˇ	Û	Ú
